scenario_number,event_sequence,frequency,prevalence,tied_modal,terminology
12,deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration,1,0.038461538461538464,True,most frequent observed sequence
12,low_motion -> acceleration -> possible_hesitation -> acceleration -> low_motion -> acceleration -> possible_hesitation -> acceleration -> crossing_commitment -> possible_hesitation -> acceleration -> deceleration -> low_motion -> acceleration -> deceleration -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> possible_hesitation -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.038461538461538464,True,most frequent observed sequence
12,low_motion -> head_check -> low_motion -> acceleration -> low_motion -> acceleration -> deceleration -> low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> head_check -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> head_check -> crossing_commitment -> head_check -> crossing_commitment -> acceleration -> head_check -> acceleration -> head_check -> crossing_commitment -> acceleration -> crossing_commitment -> head_check -> crossing_commitment -> acceleration -> deceleration -> head_check -> low_motion -> acceleration -> head_check -> crossing_commitment -> deceleration -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> possible_hesitation -> deceleration -> low_motion -> acceleration -> low_motion -> possible_yielding -> low_motion -> acceleration -> low_motion -> head_check -> low_motion,1,0.038461538461538464,True,most frequent observed sequence
15,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> low_motion -> acceleration -> possible_yielding -> acceleration -> possible_yielding -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,deceleration -> low_motion -> acceleration -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> acceleration -> low_motion -> acceleration -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> deceleration,1,0.03571428571428571,True,most frequent observed sequence
15,acceleration -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> deceleration -> low_motion -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> low_motion -> acceleration -> low_motion -> acceleration,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> possible_hesitation -> low_motion -> deceleration -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> low_motion -> acceleration -> deceleration -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> possible_hesitation -> acceleration -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> head_check -> low_motion -> acceleration,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> acceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> crossing_commitment -> deceleration,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> possible_hesitation -> low_motion -> head_check -> low_motion -> possible_hesitation -> crossing_commitment -> deceleration -> low_motion -> acceleration -> possible_hesitation -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> acceleration -> low_motion -> acceleration -> deceleration -> acceleration -> deceleration -> acceleration -> deceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> head_check -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> possible_yielding -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> deceleration -> acceleration -> possible_yielding -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> acceleration -> deceleration -> low_motion -> acceleration -> possible_hesitation -> acceleration -> possible_hesitation -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion -> possible_yielding,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> acceleration -> low_motion -> head_check -> low_motion -> head_check -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> low_motion -> head_check -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> low_motion -> acceleration -> head_check -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> possible_yielding -> acceleration -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> acceleration -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> acceleration -> possible_hesitation -> acceleration -> deceleration -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> acceleration -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> possible_yielding -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> deceleration -> low_motion -> acceleration -> possible_hesitation -> acceleration -> deceleration -> crossing_commitment -> deceleration,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> low_motion -> acceleration -> possible_hesitation -> crossing_commitment -> possible_hesitation -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> deceleration -> possible_yielding -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
15,head_check -> low_motion -> head_check -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> low_motion -> possible_hesitation -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> head_check -> acceleration -> possible_hesitation -> acceleration -> crossing_commitment -> deceleration -> possible_hesitation -> low_motion -> head_check -> crossing_commitment -> head_check -> acceleration -> crossing_commitment -> head_check -> crossing_commitment -> acceleration -> crossing_commitment -> head_check -> deceleration -> acceleration -> head_check -> deceleration -> low_motion -> head_check -> low_motion -> head_check -> low_motion -> possible_yielding -> low_motion -> acceleration -> head_check -> acceleration -> deceleration -> head_check -> deceleration -> crossing_commitment -> low_motion -> head_check -> low_motion -> head_check -> low_motion -> head_check -> low_motion -> head_check -> low_motion -> head_check -> low_motion,1,0.03571428571428571,True,most frequent observed sequence
16,acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> acceleration -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,head_check -> low_motion -> acceleration -> low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> possible_hesitation -> low_motion -> head_check -> low_motion -> possible_hesitation -> low_motion -> acceleration -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> possible_hesitation -> acceleration -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> head_check -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> deceleration -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,head_check -> low_motion -> possible_hesitation -> acceleration -> possible_hesitation -> low_motion -> acceleration -> low_motion -> possible_hesitation -> acceleration -> possible_hesitation -> acceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> deceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> deceleration -> possible_hesitation -> low_motion -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration,1,0.04,True,most frequent observed sequence
16,low_motion -> acceleration -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> acceleration -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,head_check -> acceleration -> low_motion -> acceleration -> deceleration -> low_motion -> possible_hesitation -> acceleration -> head_check -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> head_check -> low_motion -> acceleration -> deceleration -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> head_check -> low_motion,1,0.04,True,most frequent observed sequence
16,head_check -> low_motion -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> deceleration -> crossing_commitment -> acceleration -> deceleration -> possible_hesitation -> crossing_commitment -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> head_check -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> head_check -> deceleration -> low_motion -> acceleration,1,0.04,True,most frequent observed sequence
16,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> low_motion,1,0.04,True,most frequent observed sequence
16,head_check -> low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> head_check -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> low_motion -> acceleration -> possible_hesitation -> low_motion -> head_check -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> acceleration -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> deceleration -> low_motion -> possible_hesitation -> low_motion -> deceleration -> low_motion -> acceleration -> deceleration -> low_motion -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,head_check -> low_motion -> head_check -> low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> low_motion -> acceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> acceleration -> head_check -> low_motion -> acceleration -> low_motion -> possible_hesitation -> low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> head_check -> low_motion,1,0.04,True,most frequent observed sequence
16,low_motion -> acceleration -> low_motion -> possible_hesitation -> low_motion -> acceleration -> deceleration -> low_motion -> possible_hesitation -> low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion,1,0.04,True,most frequent observed sequence
21,low_motion -> head_check -> low_motion -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> possible_yielding -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> head_check -> low_motion -> acceleration -> low_motion -> deceleration -> low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion -> crossing_commitment -> deceleration -> head_check,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> acceleration -> head_check -> low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> head_check -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> deceleration -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> possible_yielding -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> head_check -> deceleration -> crossing_commitment -> head_check -> crossing_commitment -> acceleration -> deceleration -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> possible_yielding -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> head_check -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> low_motion -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> acceleration -> deceleration -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> head_check -> low_motion -> head_check -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> head_check -> deceleration -> acceleration -> head_check -> acceleration -> deceleration -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> possible_yielding -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,acceleration -> deceleration -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> head_check -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> possible_yielding -> low_motion -> possible_hesitation -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> head_check -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> head_check -> possible_yielding -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> crossing_commitment -> deceleration -> acceleration -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,acceleration -> low_motion -> acceleration -> head_check -> crossing_commitment -> acceleration -> deceleration -> head_check -> possible_yielding -> crossing_commitment -> acceleration -> possible_yielding -> head_check -> possible_yielding -> low_motion -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,head_check -> deceleration -> acceleration -> crossing_commitment -> low_motion -> possible_hesitation -> crossing_commitment -> acceleration -> low_motion -> deceleration -> acceleration -> crossing_commitment -> acceleration -> deceleration -> low_motion -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> acceleration -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> deceleration -> low_motion -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> deceleration -> low_motion -> possible_yielding -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> possible_yielding -> possible_hesitation -> low_motion -> acceleration -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> acceleration -> deceleration -> low_motion -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> deceleration -> low_motion -> possible_yielding -> low_motion -> acceleration -> deceleration -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,low_motion -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> deceleration -> head_check -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> low_motion -> acceleration -> low_motion -> acceleration -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
21,head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> head_check -> crossing_commitment -> head_check -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion,1,0.037037037037037035,True,most frequent observed sequence
